"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Burundi","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2.6",""
"Burundi","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1.6",""
"Burundi","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.8",""
"Burundi","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.6",""
"Burundi","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.4",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","9.3","1"
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","7.5",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","7.5",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","7.5",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","7.58",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","7.55",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","6.42",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","6.42",""
"Cabo Verde","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","6.42",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","10",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","10",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","2","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","2","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","2","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","2",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","2","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","1",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","1","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","1","1"
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","0",""
"Cambodia","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","0",""
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","19","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","12","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","12","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","10","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","7","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","5","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","4","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","3","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1","1"
"Cameroon","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1","1"
"Canada","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","3095",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2932",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","2665",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","3253",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2384",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","1483",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","985",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","628",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","249",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","107",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","38",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","29",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","22",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","18",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","14",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","12",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","10",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","9",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","7",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","6",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","5",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","4",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","3",""
"Canada","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","2",""
