"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Canada","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","12",""
"Canada","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","10",""
"Canada","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","1",""
"Canada","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","1",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1529",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","1295",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","1039",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","910",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","736",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","301",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","202",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","184",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","163",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","163",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","20",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","20",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","2",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","2",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","2",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","2",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","2",""
"Chile","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","2",""
"China","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","184270",""
"China","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","164000",""
"China","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","147472",""
"China","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","130750",""
"China","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","96570",""
"China","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","76520",""
"China","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","61420",""
"China","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","46230",""
"China","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","29580",""
"China","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","17599",""
"China","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","8388",""
"China","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","4200",""
"China","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","2070",""
"China","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1060",""
"China","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","820",""
"China","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","550",""
"China","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","470",""
"China","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","380",""
"China","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","340",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","18.4","1"
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","18.4",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","18.4",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","18",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","18.4",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","18.4",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","19.5",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","19.5",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","0",""
"Colombia","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","0",""
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","410.9202",""
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","407.7752",""
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","377.823",""
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","679","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","565","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","360",""
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","229","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","149","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","133","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","120","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","99","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","63","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","63","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","63","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","63","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","79","1"
"Costa Rica","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","114",""
